state_name,county_name,year,vacancy_rate,median_income,median_home_value,median_rent,percent_income_spent_on_rent
New York,"Allegany County, New York",2010,0.26713756368689207,41305.0,66100.0,568.0,993.0
New York,"Allegany County, New York",2011,0.2732854895037802,41900.0,66800.0,584.0,1007.0
New York,"Allegany County, New York",2012,0.27654918221607927,42095.0,67600.0,594.0,1010.0
New York,"Allegany County, New York",2013,0.27818335510643205,42445.0,69600.0,595.0,1023.0
New York,"Allegany County, New York",2014,0.29491304680916264,42726.0,69100.0,604.0,1003.0
New York,"Allegany County, New York",2015,0.29737934214571166,42776.0,70300.0,606.0,990.0
New York,"Allegany County, New York",2016,0.3062213843253434,44085.0,72100.0,618.0,975.0
New York,"Allegany County, New York",2017,0.31150281112292966,45359.0,73300.0,633.0,987.0
New York,"Allegany County, New York",2018,0.3152471482889734,47033.0,73900.0,645.0,993.0
New York,"Allegany County, New York",2019,0.31945550373488035,48412.0,76400.0,658.0,997.0
New York,"Allegany County, New York",2020,0.3164998483469821,51227.0,78400.0,659.0,1019.0
New York,"Bronx County, New York",2009,0.07070613780838876,33794.0,369600.0,885.0,2178.0
New York,"Bronx County, New York",2010,0.07299108237764021,34264.0,386200.0,923.0,2236.0
New York,"Bronx County, New York",2011,0.07679682303689503,34744.0,391300.0,966.0,2337.0
New York,"Bronx County, New York",2012,0.07638070332930018,34300.0,380900.0,1000.0,2380.0
New York,"Bronx County, New York",2013,0.07545439499995132,34388.0,374500.0,1032.0,2406.0
New York,"Bronx County, New York",2014,0.07300216733024671,34284.0,366400.0,1060.0,2404.0
New York,"Bronx County, New York",2015,0.0680857688116557,34299.0,363400.0,1074.0,2362.0
New York,"Bronx County, New York",2016,0.06060669868549256,35302.0,363600.0,1098.0,2379.0
New York,"Bronx County, New York",2017,0.0555436921340431,36593.0,371800.0,1133.0,2370.0
New York,"Bronx County, New York",2018,0.0513607095128174,38085.0,382900.0,1176.0,2440.0
New York,"Bronx County, New York",2019,0.04901320508271108,40088.0,404700.0,1212.0,2467.0
New York,"Bronx County, New York",2020,0.04367738089435619,41895.0,427900.0,1247.0,2548.0
New York,"Chautauqua County, New York",2009,0.1737296493543933,40179.0,77800.0,571.0,1003.0
New York,"Chautauqua County, New York",2010,0.17579060852898898,40639.0,79600.0,581.0,1006.0
New York,"Chautauqua County, New York",2011,0.16984772788464414,41432.0,80900.0,596.0,1038.0
New York,"Chautauqua County, New York",2012,0.17778908307397653,41975.0,82100.0,606.0,1028.0
New York,"Chautauqua County, New York",2013,0.17784837631685424,42429.0,83500.0,609.0,1021.0
New York,"Chautauqua County, New York",2014,0.18771065206644996,42720.0,84100.0,611.0,1001.0
New York,"Chautauqua County, New York",2015,0.19770455941625087,42993.0,84500.0,612.0,993.0
New York,"Chautauqua County, New York",2016,0.20988579479032404,43211.0,85500.0,619.0,974.0
New York,"Chautauqua County, New York",2017,0.21415858325175757,44304.0,85800.0,631.0,975.0
New York,"Chautauqua County, New York",2018,0.22131706016529906,45332.0,86300.0,649.0,986.0
New York,"Chautauqua County, New York",2019,0.21538916401803535,46820.0,88000.0,659.0,998.0
New York,"Chautauqua County, New York",2020,0.20738737140830082,48315.0,92900.0,675.0,996.0
New York,"Chemung County, New York",2009,0.07571623465211459,42420.0,84000.0,637.0,1088.0
New York,"Chemung County, New York",2010,0.076959161867035,44502.0,85900.0,647.0,1081.0
New York,"Chemung County, New York",2011,0.07452655708666545,46589.0,89400.0,673.0,1100.0
New York,"Chemung County, New York",2012,0.07498825862338883,48128.0,91800.0,686.0,1094.0
New York,"Chemung County, New York",2013,0.07018871864477565,48804.0,94300.0,692.0,1093.0
New York,"Chemung County, New York",2014,0.07780904732124244,49685.0,97800.0,707.0,1111.0
New York,"Chemung County, New York",2015,0.083763222343807,50320.0,100400.0,713.0,1098.0
New York,"Chemung County, New York",2016,0.09082143229438132,49578.0,101800.0,723.0,1102.0
New York,"Chemung County, New York",2017,0.1056990273728748,51251.0,105500.0,764.0,1134.0
New York,"Chemung County, New York",2018,0.11402943526561332,53299.0,106500.0,805.0,1152.0
New York,"Chemung County, New York",2019,0.12557242089014664,54940.0,105800.0,813.0,1156.0
New York,"Chemung County, New York",2020,0.11941102531872867,54883.0,108900.0,862.0,1163.0
New York,"Chenango County, New York",2009,0.179748081893899,43991.0,84900.0,558.0,1062.0
New York,"Chenango County, New York",2010,0.18793418647166363,43943.0,88200.0,566.0,1082.0
New York,"Chenango County, New York",2011,0.18940714025205657,44662.0,89700.0,575.0,1111.0
New York,"Chenango County, New York",2012,0.19828948968424465,44127.0,90400.0,592.0,1116.0
New York,"Chenango County, New York",2013,0.1941396407380314,43941.0,90600.0,602.0,1116.0
New York,"Chenango County, New York",2014,0.20892987139043923,44427.0,91800.0,612.0,1122.0
New York,"Chenango County, New York",2015,0.20616765014954327,45668.0,91700.0,637.0,1101.0
New York,"Chenango County, New York",2016,0.20066889632107024,46979.0,93400.0,632.0,1119.0
New York,"Chenango County, New York",2017,0.19375519411136174,48567.0,95900.0,645.0,1141.0
New York,"Chenango County, New York",2018,0.1898773970449544,50595.0,97000.0,667.0,1140.0
New York,"Chenango County, New York",2019,0.19231219512195122,52002.0,98400.0,678.0,1148.0
New York,"Chenango County, New York",2020,0.19304361298319003,51756.0,102300.0,692.0,1158.0
New York,"Clinton County, New York",2009,0.12254208413940461,47786.0,112400.0,650.0,1212.0
New York,"Clinton County, New York",2010,0.1257495143991217,47489.0,117800.0,659.0,1264.0
New York,"Clinton County, New York",2011,0.11701442375017504,49260.0,119600.0,693.0,1322.0
New York,"Clinton County, New York",2012,0.11139657627970621,50522.0,122500.0,713.0,1332.0
New York,"Clinton County, New York",2013,0.10891061452513967,50282.0,122900.0,719.0,1312.0
New York,"Clinton County, New York",2014,0.10952685956166977,50985.0,125200.0,736.0,1293.0
New York,"Clinton County, New York",2015,0.11192159919817361,49930.0,124200.0,744.0,1217.0
New York,"Clinton County, New York",2016,0.11961722488038277,50502.0,127500.0,748.0,1218.0
New York,"Clinton County, New York",2017,0.12852112676056338,52759.0,129000.0,762.0,1235.0
New York,"Clinton County, New York",2018,0.13889574590636056,55178.0,132000.0,796.0,1263.0
New York,"Clinton County, New York",2019,0.1442202537182852,56365.0,134100.0,810.0,1257.0
New York,"Clinton County, New York",2020,0.14067478147210194,59510.0,139600.0,835.0,1318.0
New York,"Columbia County, New York",2009,0.2044235294117647,54573.0,212200.0,730.0,1521.0
New York,"Columbia County, New York",2010,0.20968585581982094,55546.0,221900.0,751.0,1587.0
New York,"Columbia County, New York",2011,0.21373461514910294,56185.0,224100.0,800.0,1677.0
New York,"Columbia County, New York",2012,0.22115560990522776,56445.0,223100.0,846.0,1681.0
New York,"Columbia County, New York",2013,0.22710040357099182,57336.0,221600.0,851.0,1702.0
New York,"Columbia County, New York",2014,0.23395097530449646,58625.0,222800.0,870.0,1721.0
New York,"Columbia County, New York",2015,0.2306871532223645,59105.0,222100.0,884.0,1717.0
New York,"Columbia County, New York",2016,0.23028938319690836,59916.0,222300.0,877.0,1661.0
New York,"Columbia County, New York",2017,0.23403103572717432,61093.0,224600.0,886.0,1675.0
New York,"Columbia County, New York",2018,0.24390463068352003,63032.0,231100.0,931.0,1697.0
New York,"Columbia County, New York",2019,0.25443468912381295,66787.0,233600.0,928.0,1699.0
New York,"Columbia County, New York",2020,0.24683243114627326,68750.0,236500.0,944.0,1681.0
New York,"Cortland County, New York",2009,0.12354758052654802,44853.0,91200.0,656.0,1158.0
New York,"Cortland County, New York",2010,0.1274189617353156,45338.0,95100.0,655.0,1188.0
New York,"Cortland County, New York",2011,0.12682166008675733,45956.0,98400.0,668.0,1208.0
New York,"Cortland County, New York",2012,0.1322841551354512,47497.0,101900.0,684.0,1238.0
New York,"Cortland County, New York",2013,0.11828429219733567,47151.0,105700.0,670.0,1230.0
New York,"Cortland County, New York",2014,0.12206869709059064,48404.0,105200.0,675.0,1235.0
New York,"Cortland County, New York",2015,0.12627271398645687,49514.0,108200.0,684.0,1228.0
New York,"Cortland County, New York",2016,0.1370778840523131,50910.0,111400.0,700.0,1216.0
New York,"Cortland County, New York",2017,0.13506079907353793,52451.0,113900.0,742.0,1229.0
New York,"Cortland County, New York",2018,0.14836752383704133,54489.0,118100.0,764.0,1270.0
New York,"Cortland County, New York",2019,0.14428316535660896,56023.0,123800.0,778.0,1297.0
New York,"Cortland County, New York",2020,0.13582620397962125,59194.0,126700.0,787.0,1293.0
New York,"Delaware County, New York",2009,0.35745282066807954,41656.0,126300.0,579.0,1056.0
New York,"Delaware County, New York",2010,0.3489802525089026,42967.0,126700.0,598.0,1079.0
New York,"Delaware County, New York",2011,0.3510549337450148,43554.0,133000.0,616.0,1126.0
New York,"Delaware County, New York",2012,0.3603699065600616,43004.0,132400.0,637.0,1113.0
New York,"Delaware County, New York",2013,0.3624622502088286,44470.0,133200.0,662.0,1138.0
New York,"Delaware County, New York",2014,0.37960412529626547,44183.0,133600.0,672.0,1143.0
New York,"Delaware County, New York",2015,0.3826677777065573,43720.0,132400.0,668.0,1156.0
New York,"Delaware County, New York",2016,0.3960780537903588,46055.0,135200.0,682.0,1155.0
New York,"Delaware County, New York",2017,0.39417586600685195,47921.0,138000.0,696.0,1194.0
New York,"Delaware County, New York",2018,0.3971170600348487,48827.0,136300.0,696.0,1233.0
New York,"Delaware County, New York",2019,0.39991774494605964,49544.0,139300.0,691.0,1238.0
New York,"Delaware County, New York",2020,0.4014039969643309,49945.0,144000.0,700.0,1190.0
New York,"Dutchess County, New York",2009,0.08331253787743753,68472.0,324400.0,1022.0,2033.0
New York,"Dutchess County, New York",2010,0.08545824568604313,69838.0,323300.0,1038.0,2134.0
New York,"Dutchess County, New York",2011,0.09142479204293963,71125.0,314500.0,1067.0,2206.0
New York,"Dutchess County, New York",2012,0.08897645785414693,71508.0,299400.0,1086.0,2246.0
New York,"Dutchess County, New York",2013,0.09043365302696729,72525.0,289400.0,1105.0,2255.0
New York,"Dutchess County, New York",2014,0.1005485998922994,72471.0,282100.0,1124.0,2276.0
New York,"Dutchess County, New York",2015,0.10273454569901509,71904.0,275600.0,1130.0,2237.0
New York,"Dutchess County, New York",2016,0.10144257832519765,72706.0,274300.0,1141.0,2225.0
New York,"Dutchess County, New York",2017,0.10614636745022309,75585.0,275200.0,1174.0,2228.0
New York,"Dutchess County, New York",2018,0.10894647718972043,78028.0,278100.0,1194.0,2260.0
New York,"Dutchess County, New York",2019,0.10245966106185166,81219.0,282000.0,1220.0,2255.0
New York,"Dutchess County, New York",2020,0.09133301970105892,81842.0,290700.0,1237.0,2249.0
New York,"Essex County, New York",2009,0.3585315832649713,44930.0,146300.0,642.0,1192.0
New York,"Essex County, New York",2010,0.36401706700379266,45216.0,148100.0,675.0,1205.0
New York,"Essex County, New York",2011,0.3692784800188427,46629.0,153200.0,707.0,1254.0
New York,"Essex County, New York",2012,0.36555559907563356,47400.0,149900.0,743.0,1308.0
New York,"Essex County, New York",2013,0.37660557644110276,47380.0,146600.0,780.0,1271.0
New York,"Essex County, New York",2014,0.3935345666991237,50322.0,145800.0,789.0,1268.0
New York,"Essex County, New York",2015,0.40540540540540543,52758.0,145100.0,805.0,1250.0
New York,"Essex County, New York",2016,0.40604131076254074,53244.0,144100.0,792.0,1230.0
New York,"Essex County, New York",2017,0.41575400168492,55294.0,146900.0,798.0,1230.0
New York,"Essex County, New York",2018,0.410877286789138,56196.0,151900.0,802.0,1291.0
New York,"Essex County, New York",2019,0.39952844539093396,56763.0,153600.0,812.0,1249.0
New York,"Essex County, New York",2020,0.3868131868131868,58109.0,160400.0,810.0,1352.0
New York,"Franklin County, New York",2009,0.23423239895697523,40587.0,85200.0,584.0,1027.0
New York,"Franklin County, New York",2010,0.23993001709809536,42050.0,88800.0,583.0,1089.0
New York,"Franklin County, New York",2011,0.24993069581402716,43673.0,91400.0,630.0,1127.0
New York,"Franklin County, New York",2012,0.2416030383352455,45702.0,95700.0,643.0,1145.0
New York,"Franklin County, New York",2013,0.23837048180846432,45667.0,97100.0,664.0,1117.0
New York,"Franklin County, New York",2014,0.24359481258896093,47110.0,98500.0,655.0,1125.0
New York,"Franklin County, New York",2015,0.2429525955798047,47923.0,101600.0,671.0,1106.0
New York,"Franklin County, New York",2016,0.23791660085294583,49782.0,100900.0,666.0,1108.0
New York,"Franklin County, New York",2017,0.2590102415761082,50733.0,102200.0,670.0,1140.0
New York,"Franklin County, New York",2018,0.25582846003898635,51696.0,105500.0,702.0,1200.0
New York,"Franklin County, New York",2019,0.26166809039372524,50407.0,108700.0,703.0,1219.0
New York,"Franklin County, New York",2020,0.2692084381652797,52905.0,110600.0,706.0,1197.0
New York,"Fulton County, New York",2009,0.1993254038700515,41425.0,91300.0,616.0,1088.0
New York,"Fulton County, New York",2010,0.19175098369870713,43240.0,95200.0,635.0,1118.0
New York,"Fulton County, New York",2011,0.19599733623076654,45289.0,98700.0,654.0,1159.0
New York,"Fulton County, New York",2012,0.21083260297984224,45333.0,104400.0,693.0,1178.0
New York,"Fulton County, New York",2013,0.20777127640937598,44276.0,106000.0,699.0,1182.0
New York,"Fulton County, New York",2014,0.21582331562762092,45722.0,107500.0,701.0,1184.0
New York,"Fulton County, New York",2015,0.221406856064577,46969.0,108200.0,711.0,1169.0
New York,"Fulton County, New York",2016,0.2159122659960883,46090.0,108300.0,722.0,1144.0
New York,"Fulton County, New York",2017,0.22303820162736174,48033.0,107600.0,734.0,1134.0
New York,"Fulton County, New York",2018,0.22762632520996834,50248.0,108700.0,759.0,1127.0
New York,"Fulton County, New York",2019,0.2251648804616653,50482.0,109600.0,779.0,1176.0
New York,"Fulton County, New York",2020,0.2313023191985728,51663.0,120100.0,777.0,1185.0
Pennsylvania,"Beaver County, Pennsylvania",2009,0.10022484330054891,45414.0,109700.0,571.0,1167.0
Pennsylvania,"Beaver County, Pennsylvania",2010,0.10350188602304007,46190.0,112400.0,584.0,1184.0
Pennsylvania,"Beaver County, Pennsylvania",2011,0.1034051140572713,47928.0,113600.0,607.0,1207.0
Pennsylvania,"Beaver County, Pennsylvania",2012,0.09699786747711049,48311.0,114100.0,623.0,1199.0
Pennsylvania,"Beaver County, Pennsylvania",2013,0.09376078977992046,49217.0,115400.0,623.0,1186.0
Pennsylvania,"Beaver County, Pennsylvania",2014,0.10217002808271637,50242.0,117300.0,642.0,1182.0
Pennsylvania,"Beaver County, Pennsylvania",2015,0.1049021611403464,50581.0,120100.0,645.0,1168.0
Pennsylvania,"Beaver County, Pennsylvania",2016,0.10705711074785451,51887.0,123800.0,652.0,1170.0
Pennsylvania,"Beaver County, Pennsylvania",2017,0.11075173720783323,53981.0,129200.0,663.0,1197.0
Pennsylvania,"Beaver County, Pennsylvania",2018,0.10674823410696266,55828.0,133600.0,682.0,1233.0
Pennsylvania,"Beaver County, Pennsylvania",2019,0.10440079030492179,57807.0,141100.0,698.0,1260.0
Pennsylvania,"Beaver County, Pennsylvania",2020,0.09424906077625743,59014.0,148700.0,729.0,1266.0
Pennsylvania,"Adams County, Pennsylvania",2009,0.04783069852012728,54899.0,190900.0,690.0,1434.0
Pennsylvania,"Adams County, Pennsylvania",2010,0.05008425852498018,56529.0,200700.0,728.0,1478.0
Pennsylvania,"Adams County, Pennsylvania",2011,0.054262230534501424,57097.0,202800.0,774.0,1528.0
Pennsylvania,"Adams County, Pennsylvania",2012,0.0621157567296152,58465.0,204000.0,798.0,1568.0
Pennsylvania,"Adams County, Pennsylvania",2013,0.06807242162875364,59492.0,198200.0,820.0,1562.0
Pennsylvania,"Adams County, Pennsylvania",2014,0.07600175276303618,60068.0,194100.0,844.0,1548.0
Pennsylvania,"Adams County, Pennsylvania",2015,0.07377228082939251,60356.0,193100.0,838.0,1534.0
Pennsylvania,"Adams County, Pennsylvania",2016,0.07437596749226007,61927.0,194800.0,847.0,1528.0
Pennsylvania,"Adams County, Pennsylvania",2017,0.07176163944618474,62661.0,197400.0,871.0,1522.0
Pennsylvania,"Adams County, Pennsylvania",2018,0.06767614338689741,64507.0,201900.0,910.0,1545.0
Pennsylvania,"Adams County, Pennsylvania",2019,0.0696822094013052,67253.0,205800.0,922.0,1565.0
Pennsylvania,"Adams County, Pennsylvania",2020,0.06812463256907701,68411.0,212300.0,932.0,1560.0
Pennsylvania,"Allegheny County, Pennsylvania",2009,0.11388735924973734,46641.0,110300.0,676.0,1254.0
Pennsylvania,"Allegheny County, Pennsylvania",2010,0.11360449045693112,47961.0,115200.0,688.0,1283.0
Pennsylvania,"Allegheny County, Pennsylvania",2011,0.11234195470555898,49805.0,118700.0,713.0,1313.0
Pennsylvania,"Allegheny County, Pennsylvania",2012,0.10994940348387819,50664.0,120300.0,735.0,1316.0
Pennsylvania,"Allegheny County, Pennsylvania",2013,0.10641406350867418,51366.0,122400.0,751.0,1302.0
Pennsylvania,"Allegheny County, Pennsylvania",2014,0.1048283212635202,52390.0,124800.0,771.0,1298.0
Pennsylvania,"Allegheny County, Pennsylvania",2015,0.10199921652554517,53040.0,129600.0,780.0,1282.0
Pennsylvania,"Allegheny County, Pennsylvania",2016,0.1001016690671863,54357.0,134400.0,800.0,1289.0
Pennsylvania,"Allegheny County, Pennsylvania",2017,0.10069504982363907,56333.0,140600.0,835.0,1326.0
Pennsylvania,"Allegheny County, Pennsylvania",2018,0.10103872839324626,58383.0,147700.0,865.0,1355.0
Pennsylvania,"Allegheny County, Pennsylvania",2019,0.09803147573530269,61043.0,154700.0,890.0,1381.0
Pennsylvania,"Allegheny County, Pennsylvania",2020,0.09415586571405805,62320.0,161600.0,913.0,1397.0
Pennsylvania,"Armstrong County, Pennsylvania",2009,0.11500350620445746,41075.0,87300.0,529.0,993.0
Pennsylvania,"Armstrong County, Pennsylvania",2010,0.11656855531027717,42752.0,89100.0,541.0,1014.0
Pennsylvania,"Armstrong County, Pennsylvania",2011,0.1154542942242147,44663.0,91600.0,570.0,1045.0
Pennsylvania,"Armstrong County, Pennsylvania",2012,0.1166466771227358,44478.0,92300.0,571.0,1041.0
Pennsylvania,"Armstrong County, Pennsylvania",2013,0.11976177251126334,45241.0,94100.0,588.0,1029.0
Pennsylvania,"Armstrong County, Pennsylvania",2014,0.11793354293816657,45375.0,93400.0,607.0,1021.0
Pennsylvania,"Armstrong County, Pennsylvania",2015,0.11992841936379624,44942.0,96000.0,607.0,1035.0
Pennsylvania,"Armstrong County, Pennsylvania",2016,0.12881240941190983,45879.0,95700.0,614.0,1028.0
Pennsylvania,"Armstrong County, Pennsylvania",2017,0.13825405059042503,47527.0,98600.0,639.0,1084.0
Pennsylvania,"Armstrong County, Pennsylvania",2018,0.14497800586510265,49032.0,103600.0,656.0,1113.0
Pennsylvania,"Armstrong County, Pennsylvania",2019,0.14354853438042187,51410.0,109400.0,666.0,1122.0
Pennsylvania,"Armstrong County, Pennsylvania",2020,0.146627298185803,53545.0,112400.0,686.0,1112.0
Pennsylvania,"Bedford County, Pennsylvania",2009,0.17755135444799083,39827.0,110800.0,520.0,1015.0
Pennsylvania,"Bedford County, Pennsylvania",2010,0.17025709404558523,40249.0,112800.0,540.0,1035.0
Pennsylvania,"Bedford County, Pennsylvania",2011,0.16544271050655096,40710.0,114700.0,569.0,1055.0
Pennsylvania,"Bedford County, Pennsylvania",2012,0.15983162457280986,41512.0,118800.0,578.0,1064.0
Pennsylvania,"Bedford County, Pennsylvania",2013,0.1567653321087129,43290.0,120200.0,593.0,1055.0
Pennsylvania,"Bedford County, Pennsylvania",2014,0.1600650433622415,44692.0,120100.0,620.0,1049.0
Pennsylvania,"Bedford County, Pennsylvania",2015,0.1670831251041146,45930.0,122700.0,630.0,1062.0
Pennsylvania,"Bedford County, Pennsylvania",2016,0.17778517624537019,46746.0,125000.0,632.0,1055.0
Pennsylvania,"Bedford County, Pennsylvania",2017,0.1899328582609054,48703.0,126800.0,658.0,1065.0
Pennsylvania,"Bedford County, Pennsylvania",2018,0.1904370010698708,49146.0,128200.0,680.0,1098.0
Pennsylvania,"Bedford County, Pennsylvania",2019,0.18382594417077175,50509.0,136700.0,691.0,1128.0
Pennsylvania,"Bedford County, Pennsylvania",2020,0.1833640647408318,51531.0,141700.0,684.0,1152.0
Pennsylvania,"Blair County, Pennsylvania",2009,0.08156821004080185,40673.0,94600.0,533.0,1002.0
Pennsylvania,"Blair County, Pennsylvania",2010,0.08161305808929428,42363.0,97400.0,557.0,1020.0
Pennsylvania,"Blair County, Pennsylvania",2011,0.07983932602243037,43243.0,101500.0,587.0,1040.0
Pennsylvania,"Blair County, Pennsylvania",2012,0.0848174611638406,42687.0,103700.0,597.0,1045.0
Pennsylvania,"Blair County, Pennsylvania",2013,0.08355012294643811,42992.0,106500.0,615.0,1040.0
Pennsylvania,"Blair County, Pennsylvania",2014,0.09362936080126666,43871.0,108500.0,630.0,1042.0
Pennsylvania,"Blair County, Pennsylvania",2015,0.09044894758416654,43981.0,110600.0,638.0,1037.0
Pennsylvania,"Blair County, Pennsylvania",2016,0.09106477104479209,44033.0,112600.0,658.0,1049.0
Pennsylvania,"Blair County, Pennsylvania",2017,0.08840871376619708,45664.0,117300.0,676.0,1080.0
Pennsylvania,"Blair County, Pennsylvania",2018,0.0905807951802984,47969.0,120300.0,711.0,1089.0
Pennsylvania,"Blair County, Pennsylvania",2019,0.0830474783189966,49181.0,123600.0,722.0,1092.0
Pennsylvania,"Blair County, Pennsylvania",2020,0.09327598314606741,50856.0,128200.0,741.0,1094.0
Pennsylvania,"Berks County, Pennsylvania",2009,0.06298534832806273,54139.0,163700.0,718.0,1413.0
Pennsylvania,"Berks County, Pennsylvania",2010,0.06276669886412266,53470.0,170400.0,743.0,1452.0
Pennsylvania,"Berks County, Pennsylvania",2011,0.0636074677578459,54823.0,174000.0,782.0,1490.0
Pennsylvania,"Berks County, Pennsylvania",2012,0.06444164950207494,55021.0,173400.0,812.0,1507.0
Pennsylvania,"Berks County, Pennsylvania",2013,0.06512085629066257,55170.0,170600.0,832.0,1505.0
Pennsylvania,"Berks County, Pennsylvania",2014,0.0665263132348837,55798.0,169200.0,849.0,1508.0
Pennsylvania,"Berks County, Pennsylvania",2015,0.07000782515331841,55936.0,168200.0,851.0,1477.0
Pennsylvania,"Berks County, Pennsylvania",2016,0.07523066004258339,57068.0,169000.0,870.0,1469.0
Pennsylvania,"Berks County, Pennsylvania",2017,0.07498647430117222,59580.0,170900.0,885.0,1483.0
Pennsylvania,"Berks County, Pennsylvania",2018,0.07376115321884294,61522.0,174200.0,918.0,1512.0
Pennsylvania,"Berks County, Pennsylvania",2019,0.0741629514377188,63728.0,178700.0,939.0,1543.0
Pennsylvania,"Berks County, Pennsylvania",2020,0.06641235956397674,66154.0,187600.0,951.0,1559.0
Pennsylvania,"Fulton County, Pennsylvania",2009,0.22578435402109878,44517.0,145000.0,526.0,1150.0
Pennsylvania,"Fulton County, Pennsylvania",2010,0.1828978622327791,45240.0,157500.0,548.0,1188.0
Pennsylvania,"Fulton County, Pennsylvania",2011,0.16797642436149313,45960.0,161300.0,571.0,1224.0
Pennsylvania,"Fulton County, Pennsylvania",2012,0.1634453781512605,47470.0,159300.0,600.0,1242.0
Pennsylvania,"Fulton County, Pennsylvania",2013,0.16068664696777823,48461.0,159300.0,611.0,1227.0
Pennsylvania,"Fulton County, Pennsylvania",2014,0.15938158819395642,48452.0,156300.0,641.0,1213.0
Pennsylvania,"Fulton County, Pennsylvania",2015,0.16103603603603603,48311.0,153200.0,644.0,1176.0
Pennsylvania,"Fulton County, Pennsylvania",2016,0.1579021372328459,49420.0,151700.0,643.0,1162.0
Pennsylvania,"Fulton County, Pennsylvania",2017,0.17494450610432852,50007.0,156000.0,663.0,1193.0
Pennsylvania,"Fulton County, Pennsylvania",2018,0.17760884588804424,51259.0,156800.0,680.0,1220.0
Pennsylvania,"Fulton County, Pennsylvania",2019,0.174727848973405,53476.0,161000.0,663.0,1229.0
Pennsylvania,"Fulton County, Pennsylvania",2020,0.16907415050213234,55424.0,165800.0,685.0,1280.0
Pennsylvania,"Bradford County, Pennsylvania",2009,0.15890039029356864,39242.0,97600.0,532.0,1061.0
Pennsylvania,"Bradford County, Pennsylvania",2010,0.16863964686998395,40543.0,101700.0,549.0,1068.0
Pennsylvania,"Bradford County, Pennsylvania",2011,0.17784898858401763,42433.0,108600.0,573.0,1099.0
Pennsylvania,"Bradford County, Pennsylvania",2012,0.1860890990211094,44650.0,114300.0,590.0,1126.0
Pennsylvania,"Bradford County, Pennsylvania",2013,0.19214600293607367,46963.0,119900.0,641.0,1127.0
Pennsylvania,"Bradford County, Pennsylvania",2014,0.19094475101389535,48418.0,123700.0,666.0,1130.0
Pennsylvania,"Bradford County, Pennsylvania",2015,0.19081788585476048,48987.0,135900.0,673.0,1140.0
Pennsylvania,"Bradford County, Pennsylvania",2016,0.18680041186435048,51035.0,139200.0,678.0,1132.0
Pennsylvania,"Bradford County, Pennsylvania",2017,0.185079521232989,50900.0,145600.0,720.0,1147.0
Pennsylvania,"Bradford County, Pennsylvania",2018,0.18893828451882846,51457.0,146200.0,711.0,1150.0
Pennsylvania,"Bradford County, Pennsylvania",2019,0.1839204174820613,52358.0,150600.0,738.0,1150.0
Pennsylvania,"Bradford County, Pennsylvania",2020,0.1826919943957512,52375.0,150900.0,737.0,1164.0
Pennsylvania,"Bucks County, Pennsylvania",2009,0.05365577334788368,74111.0,318200.0,979.0,1995.0
Pennsylvania,"Bucks County, Pennsylvania",2010,0.06017989690932688,74828.0,321500.0,997.0,2055.0
Pennsylvania,"Bucks County, Pennsylvania",2011,0.06223492757405716,76019.0,319600.0,1059.0,2116.0
Pennsylvania,"Bucks County, Pennsylvania",2012,0.06375640801169424,76859.0,315600.0,1096.0,2129.0
Pennsylvania,"Bucks County, Pennsylvania",2013,0.06283282684664233,76555.0,309900.0,1107.0,2104.0
Pennsylvania,"Bucks County, Pennsylvania",2014,0.057961832588098165,76824.0,307600.0,1128.0,2093.0
Pennsylvania,"Bucks County, Pennsylvania",2015,0.05455651785895382,77568.0,308800.0,1137.0,2070.0
Pennsylvania,"Bucks County, Pennsylvania",2016,0.05408536511267109,79559.0,311600.0,1143.0,2062.0
Pennsylvania,"Bucks County, Pennsylvania",2017,0.05209082544108843,82031.0,315700.0,1171.0,2087.0
Pennsylvania,"Bucks County, Pennsylvania",2018,0.049449009338010344,86055.0,323300.0,1207.0,2140.0
Pennsylvania,"Bucks County, Pennsylvania",2019,0.046784699383760654,89139.0,330600.0,1228.0,2164.0
Pennsylvania,"Bucks County, Pennsylvania",2020,0.042208192606206715,93181.0,340500.0,1252.0,2159.0
Pennsylvania,"Carbon County, Pennsylvania",2009,0.2253358106667479,47283.0,130000.0,630.0,1189.0
Pennsylvania,"Carbon County, Pennsylvania",2010,0.2273709128569315,47744.0,139800.0,659.0,1221.0
Pennsylvania,"Carbon County, Pennsylvania",2011,0.23368322289333254,49056.0,146000.0,685.0,1273.0
Pennsylvania,"Carbon County, Pennsylvania",2012,0.23346860129039793,49951.0,147100.0,711.0,1315.0
Pennsylvania,"Carbon County, Pennsylvania",2013,0.24434785145424312,48900.0,146700.0,757.0,1323.0
Pennsylvania,"Carbon County, Pennsylvania",2014,0.25048001396404257,49913.0,145200.0,750.0,1345.0
Pennsylvania,"Carbon County, Pennsylvania",2015,0.25142441860465115,49973.0,144700.0,773.0,1326.0
Pennsylvania,"Carbon County, Pennsylvania",2016,0.2493384127722686,50822.0,141300.0,805.0,1306.0
Pennsylvania,"Carbon County, Pennsylvania",2017,0.25141918566118204,51236.0,141200.0,807.0,1301.0
Pennsylvania,"Carbon County, Pennsylvania",2018,0.2585625810168515,53624.0,141600.0,800.0,1320.0
Pennsylvania,"Carbon County, Pennsylvania",2019,0.25153039229774393,57006.0,146400.0,830.0,1299.0
